transaction_date,post_date,description,category,type,amount,transaction_class,source_file,account_type,institution,month
2026-01-24,2026-01-25,CHOICELUNCH,Bills & Utilities,Sale,-38.0,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-01-23,2026-01-25,SUBWAY 15890,Food & Drink,Sale,-13.89,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-01-24,2026-01-25,MIFEN101,Food & Drink,Sale,-102.56,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-01-22,2026-01-23,NIJIYA MARKET #61,Groceries,Sale,-4.37,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-01-22,2026-01-23,NIJIYA MARKET #61,Groceries,Sale,-20.25,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-01-22,2026-01-23,NIJIYA MARKET #61,Groceries,Sale,-11.46,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-01-19,2026-01-21,THE SHOPPE AT KETTLEMAN,Shopping,Sale,-3.99,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-01-19,2026-01-20,MCDONALD'S F22694,Food & Drink,Sale,-15.3,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-01-19,2026-01-20,MCDONALD'S F3028,Food & Drink,Sale,-14.02,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-01-19,2026-01-20,PASADENA CENTER PARKING,Travel,Sale,-15.0,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-01-19,2026-01-20,MCDONALD'S M6702 OF CA,Food & Drink,Sale,-5.51,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-01-19,2026-01-20,MCDONALD'S M6702 OF CA,Food & Drink,Sale,-15.85,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-01-17,2026-01-19,GELSON'S MARKETS #4,Groceries,Sale,-17.01,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-01-17,2026-01-19,PASADENA,Travel,Sale,-1.25,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-01-18,2026-01-19,MCDONALD'S F3028,Food & Drink,Sale,-9.31,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-01-18,2026-01-19,PASADENA CENTER PARKING,Travel,Sale,-15.0,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-01-17,2026-01-18,CHOICELUNCH,Bills & Utilities,Sale,-30.4,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-01-17,2026-01-18,EATALY LA CATAPULT,Groceries,Sale,-3.99,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-01-17,2026-01-18,POP MART Americas Inc.,Shopping,Sale,-31.05,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-01-16,2026-01-18,MCDONALD'S F12566,Food & Drink,Sale,-31.45,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-01-16,2026-01-18,SHELL OIL 10006102007,Gas,Sale,-6.98,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-01-16,2026-01-18,MCDONALD'S M4472 OF CA,Food & Drink,Sale,-7.66,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-01-17,2026-01-18,EATALY LA CATAPULT,Groceries,Sale,-105.71,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-01-16,2026-01-16,JOE  THE JUICE SFO LLC,Food & Drink,Sale,-28.1,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-01-11,2026-01-13,DAISO - SARATOGA,Shopping,Sale,-62.47,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-01-13,2026-01-13,UBER   *EATS,Food & Drink,Sale,-14.96,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-01-11,2026-01-12,LS THE BILLY JONES WI,Shopping,Sale,-10.0,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-01-11,2026-01-12,WEEE INC.,Groceries,Sale,-137.99,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-01-10,2026-01-11,CHOICELUNCH,Bills & Utilities,Sale,-38.0,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-01-09,2026-01-11,SAFEWAY #1196,Groceries,Sale,-8.71,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-01-09,2026-01-11,SAFEWAY #0997,Groceries,Sale,-5.99,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-01-09,2026-01-11,NIJIYA MARKET #61,Groceries,Sale,-48.74,expense,Chase credit 0933_Activity20260109_20260208_20260618.CSV,credit_card,Chase,2026-01
2026-06-16,2026-06-16,Patreon* Membership,Entertainment,Sale,-10.0,expense,Chase Biz Credit 8681_Activity20260618.CSV,credit_card,Chase,2026-06
2026-03-06,2026-03-08,SQ *PRIEUR US  LLC,Shopping,Sale,-175.0,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-06,2026-03-08,SP USAFENCING,Shopping,Sale,-64.8,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-06,2026-03-08,COCA COLA CLEVELAND OH,Food & Drink,Sale,-3.0,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-06,2026-03-08,ABSOLUTE FENCING GEAR,Shopping,Sale,-45.0,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-06,2026-03-08,SIMPLY FRESH MARKET,Groceries,Sale,-1.99,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-06,2026-03-08,SIMPLY FRESH MARKET,Groceries,Sale,-18.53,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-06,2026-03-08,COCA COLA CLEVELAND OH,Food & Drink,Sale,-3.0,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-07,2026-03-08,UEP*OTANI NOODLE - 234 EU,Food & Drink,Sale,-31.54,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-06,2026-03-08,COCA COLA CLEVELAND OH,Food & Drink,Sale,-3.0,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-06,2026-03-08,APF*Property Management-S,Professional Services,Sale,-40.0,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-07,2026-03-08,2LEVY AT HUNTINGTON CC C,Food & Drink,Sale,-10.8,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-07,2026-03-08,UEP*OTANI NOODLE - 234 EU,Food & Drink,Sale,-45.87,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-07,2026-03-08,SQ *SHAKE SHACK,Food & Drink,Sale,-12.63,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-06,2026-03-08,COCA COLA CLEVELAND OH,Food & Drink,Sale,-3.0,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-06,2026-03-08,APF*Property Management-S,Professional Services,Sale,-40.0,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-07,2026-03-08,2LEVY AT HUNTINGTON CC C,Food & Drink,Sale,-2.16,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-07,2026-03-08,SQ *PAMMYS ICE CREAM,Personal,Sale,-8.62,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-07,2026-03-08,2LEVY AT HUNTINGTON CC C,Food & Drink,Sale,-7.29,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-07,2026-03-08,LYFT   *RIDE THU 10PM,Travel,Sale,-24.94,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-06,2026-03-08,2LEVY AT HUNTINGTON CC C,Food & Drink,Sale,-10.8,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-06,2026-03-08,UEP*OTANI NOODLE - 234 EU,Food & Drink,Sale,-49.7,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-05,2026-03-06,SUBWAY 46028,Food & Drink,Sale,-9.6,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-04,2026-03-06,60776-SFO PREPAID PARKING,Travel,Sale,-95.0,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-05,2026-03-06,SUPPORTPDFFILLER.COM,Shopping,Sale,-2.0,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-06,2026-03-06,UBER   *EATS,Food & Drink,Sale,-52.87,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-05,2026-03-06,16TH &amp; DOLORES @SFO 727,Shopping,Sale,-4.99,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-05,2026-03-05,AUTOMATIC PAYMENT - THANK,,Payment,2788.73,transfer,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-04,2026-03-05,MCDONALD'S F1528,Food & Drink,Sale,-6.53,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-03,2026-03-05,CATOS TACOS,Food & Drink,Sale,-16.95,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-05,2026-03-05,OPENAI *CHATGPT SUBSCR,Shopping,Sale,-20.0,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-04,2026-03-05,MCDONALD'S F1528,Food & Drink,Sale,-4.14,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-04,2026-03-05,GROCERY OUTLET OF P,Groceries,Sale,-43.84,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-02,2026-03-04,VILLASPORT SJ ONLINE,Health & Wellness,Sale,-248.0,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-01,2026-03-03,UEP*HUNAN MIFEN SARATOGA,Food & Drink,Sale,-37.63,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-01,2026-03-03,VILLASPORT SJ ONLINE,Health & Wellness,Sale,-27.85,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-02,2026-03-03,MCDONALD'S F26023,Food & Drink,Sale,-6.54,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-02,2026-03-03,CITY OF CAMPBELL,Bills & Utilities,Sale,-219.0,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-03-01,2026-03-02,MCDONALD'S F4524,Food & Drink,Sale,-7.66,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-02-28,2026-03-02,TRADER JOE S #063,Groceries,Sale,-20.64,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-03-01,2026-03-02,LION FOOD CENTER,Groceries,Sale,-31.49,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-02-28,2026-03-02,7-ELEVEN 17674,Gas,Sale,-7.68,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-03-01,2026-03-01,CLAUDE.AI SUBSCRIPTION,Shopping,Sale,-20.0,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-03
2026-02-27,2026-03-01,NIJIYA MARKET #61,Groceries,Sale,-36.69,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-27,2026-03-01,TST*SHABUWAY - SAN JOSE,Food & Drink,Sale,-59.24,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-27,2026-03-01,NIJIYA MARKET #61,Groceries,Sale,-27.83,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-27,2026-03-01,ZG * RENTAPPLICATION,Professional Services,Sale,-35.0,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-28,2026-03-01,APF*Legacy Living Inc,Professional Services,Sale,-50.0,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-26,2026-02-27,MCDONALD'S F26023,Food & Drink,Sale,-6.54,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-26,2026-02-27,NIJIYA MARKET #61,Groceries,Sale,-14.66,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-25,2026-02-26,GROCERY OUTLET SOUT,Groceries,Sale,-24.66,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-24,2026-02-25,NIJIYA MARKET #61,Groceries,Sale,-2.79,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-24,2026-02-25,NIJIYA MARKET #61,Groceries,Sale,-11.46,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-23,2026-02-24,WEEE INC.,Groceries,Sale,-120.27,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-22,2026-02-24,UEP*HUNAN MIFEN SARATOGA,Food & Drink,Sale,-30.1,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-23,2026-02-24,GROCERY OUTLET SOUT,Groceries,Sale,-17.83,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-22,2026-02-23,LION FOOD CENTER,Groceries,Sale,-47.24,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-22,2026-02-23,GROCERY OUTLET SOUT,Groceries,Sale,-49.2,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-21,2026-02-22,CHOICELUNCH,Bills & Utilities,Sale,-7.6,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-21,2026-02-22,MCDONALD'S F12306,Food & Drink,Sale,-3.24,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-20,2026-02-22,TST*NAPA VALLEY COFFEE R,Food & Drink,Sale,-3.9,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-21,2026-02-22,GROCERY OUTLET SOUT,Groceries,Sale,-11.04,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-20,2026-02-22,MORIMOTO NAPA,Food & Drink,Sale,-99.0,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-21,2026-02-22,GOFNDME* HELP COACH LA,Gifts & Donations,Sale,-200.73,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-21,2026-02-22,MCDONALD'S F12306,Food & Drink,Sale,-3.68,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-18,2026-02-19,GROCERY OUTLET SOUT,Groceries,Sale,-11.04,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-18,2026-02-19,YOKOHAMA,Food & Drink,Sale,-67.31,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-16,2026-02-17,TAOBAO,Shopping,Sale,-7.2,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-16,2026-02-17,TAOBAO,Shopping,Sale,-54.44,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-16,2026-02-17,TAOBAO,Shopping,Sale,-34.27,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-15,2026-02-16,SQ *TAKOYAKI YAMACHAN/ MO,Food & Drink,Sale,-19.0,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-15,2026-02-16,LION FOOD CENTER,Groceries,Sale,-1.85,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-14,2026-02-15,CHOICELUNCH,Bills & Utilities,Sale,-15.2,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-13,2026-02-15,COSTCO WHSE #0470,Shopping,Sale,-71.97,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-15,2026-02-15,SLURPABOWLTOGO.COM,Food & Drink,Sale,-22.87,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-14,2026-02-15,WEEE INC.,Groceries,Sale,-50.26,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-13,2026-02-13,HUNGRYPANDA US INC.,Food & Drink,Sale,-38.6,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-10,2026-02-11,TST* PARIS BAGUETTE - SUN,Food & Drink,Sale,-43.95,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-09,2026-02-11,WESTCOAST KIDS,Home,Sale,-58.38,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-09,2026-02-10,WEEE INC.,Groceries,Sale,-144.65,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-02-08,2026-02-09,TAOBAO,Shopping,Sale,-39.32,expense,Chase credit 0933_Activity20260209_20260308_20260618.CSV,credit_card,Chase,2026-02
2026-06-15,2026-06-15,AMEX Fine Hotels andAmexTravel.com      IL,Travel-Travel Agencies,Sale,-395.71,expense,Amex 2026 YTD 71005 activity.csv,credit_card,Amex,2026-06
2026-06-13,2026-06-13,AUTOPAY PAYMENT - THANK YOU,,Sale,-778.41,expense,Amex 2026 YTD 71005 activity.csv,credit_card,Amex,2026-06
2026-05-28,2026-05-28,CTRIP               SHANGHAI,Other-Miscellaneous,Sale,-37.69,expense,Amex 2026 YTD 71005 activity.csv,credit_card,Amex,2026-05
2026-05-28,2026-05-28,UNITED AIRLINES     HOUSTON             TX,Travel-Airline,Sale,-76.0,expense,Amex 2026 YTD 71005 activity.csv,credit_card,Amex,2026-05
2026-05-28,2026-05-28,UNITED AIRLINES     HOUSTON             TX,Travel-Airline,Sale,-531.63,expense,Amex 2026 YTD 71005 activity.csv,credit_card,Amex,2026-05
2026-05-27,2026-05-27,CTRIP               SHANGHAI,Other-Miscellaneous,Sale,-38.1,expense,Amex 2026 YTD 71005 activity.csv,credit_card,Amex,2026-05
2026-05-27,2026-05-27,GRAND HYATT GUANGZHOGUANGZHOU,Other-Miscellaneous,Sale,-34.47,expense,Amex 2026 YTD 71005 activity.csv,credit_card,Amex,2026-05
2026-05-25,2026-05-25,UNITED AIRLINES     HOUSTON             TX,Travel-Airline,Sale,-94.99,expense,Amex 2026 YTD 71005 activity.csv,credit_card,Amex,2026-05
2026-05-13,2026-05-13,AUTOPAY PAYMENT - THANK YOU,,Sale,-685.3,expense,Amex 2026 YTD 71005 activity.csv,credit_card,Amex,2026-05
2026-04-28,2026-04-28,ADJ REDIST PURCHASE BAL,Fees & Adjustments-Fees & Adjustments,Sale,-130.26,expense,Amex 2026 YTD 71005 activity.csv,credit_card,Amex,2026-04
2026-04-28,2026-04-28,DR ADJ REDIST CADV PRIN,Fees & Adjustments-Fees & Adjustments,Sale,-130.26,expense,Amex 2026 YTD 71005 activity.csv,credit_card,Amex,2026-04
2026-04-28,2026-04-28,RENEWAL MEMBERSHIP FEE,Fees & Adjustments-Fees & Adjustments,Sale,-895.0,expense,Amex 2026 YTD 71005 activity.csv,credit_card,Amex,2026-04
2026-04-05,2026-04-05,FIJIWARA RAMEN      DUBLIN              CA,Restaurant-Bar & Café,Sale,-71.43,expense,Amex 2026 YTD 71005 activity.csv,credit_card,Amex,2026-04
2026-04-05,2026-04-05,WAL-MART 2161 2161  PLEASANTON          CA,Merchandise & Supplies-Wholesale Stores,Sale,-58.83,expense,Amex 2026 YTD 71005 activity.csv,credit_card,Amex,2026-04
2026-02-13,2026-02-13,AMEX Fine Hotels andAmexTravel.com      IL,Travel-Travel Agencies,Sale,-339.96,expense,Amex 2026 YTD 71005 activity.csv,credit_card,Amex,2026-02
2026-02-13,2026-02-13,AUTOPAY PAYMENT - THANK YOU,,Sale,-651.46,expense,Amex 2026 YTD 71005 activity.csv,credit_card,Amex,2026-02
2026-01-22,2026-01-22,AMEX CLEAR PLUS CREDIT,Fees & Adjustments-Fees & Adjustments,Sale,-79.95,expense,Amex 2026 YTD 71005 activity.csv,credit_card,Amex,2026-01
2026-01-22,2026-01-22,CLEAR *CLEARME.COM  NEW YORK            NY,Business Services-Professional Services,Sale,-79.95,expense,Amex 2026 YTD 71005 activity.csv,credit_card,Amex,2026-01
2026-01-03,2026-01-03,Hilton Statement Credit,Fees & Adjustments-Fees & Adjustments,Sale,-1.93,expense,Amex 2026 YTD 71005 activity.csv,credit_card,Amex,2026-01
2026-01-03,2026-01-03,INN AT THE PIER PISMPISMO BEACH         CA,Travel-Lodging,Sale,-1.93,expense,Amex 2026 YTD 71005 activity.csv,credit_card,Amex,2026-01
